Product URL,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Travel/dp/B08D5RCWV9/ref=sxin_17_trfobq2av2_3_B08D5RCWV9?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08D5RCWV9&pd_rd_r=2508991d-5679-404d-a737-f4611ed148ab&pd_rd_w=IAqvv&pd_rd_wg=771Yy&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=1T7TMTX7126ARJYJ9GNY&qid=1692645636&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-4-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in/Amazon-Brand-Solimo-Diaper-Backpack/dp/B08FTHBRPY/ref=sxin_17_trfobq2av2_4_B08FTHBRPY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08FTHBRPY&pd_rd_r=2508991d-5679-404d-a737-f4611ed148ab&pd_rd_w=IAqvv&pd_rd_wg=771Yy&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=1T7TMTX7126ARJYJ9GNY&qid=1692645636&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-5-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sxin_17_trfobq2av2_5_B09W4VMZ79?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09W4VMZ79&pd_rd_r=2508991d-5679-404d-a737-f4611ed148ab&pd_rd_w=IAqvv&pd_rd_wg=771Yy&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=1T7TMTX7126ARJYJ9GNY&qid=1692645636&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-6-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in/Dyazo-Backpack-Business-Notebook-computer/dp/B0C7HC675G/ref=sxin_17_trfobq2av2_6_B0C7HC675G?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0C7HC675G&pd_rd_r=2508991d-5679-404d-a737-f4611ed148ab&pd_rd_w=IAqvv&pd_rd_wg=771Yy&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=1T7TMTX7126ARJYJ9GNY&qid=1692645636&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-7-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in/School-Backpack-Cartoon-Travel-Toddler/dp/B097NHH5YY/ref=sxin_17_trfobq2av2_7_B097NHH5YY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B097NHH5YY&pd_rd_r=2508991d-5679-404d-a737-f4611ed148ab&pd_rd_w=IAqvv&pd_rd_wg=771Yy&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=1T7TMTX7126ARJYJ9GNY&qid=1692645636&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-8-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-4,,,,
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-5,,,,
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-6,,,,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-7,,,,
https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-8,,,,
https://www.amazon.in/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-9,,,,
https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-10,,,,
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_11?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-11,,,,
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_12?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-12,,,,
https://www.amazon.in/Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-13,,,,
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-14,,,,
https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-15,,,,
https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1692645636&sprefix=ba%2Caps%2C283&sr=8-16,,,,
